conceptID	entrezgeneID
3066077	92799
3070421	55966
3069230	55808
3061268	256435
3065041	81849
3070790	51046
3062649	338596
3070845	51092
3062238	57568
3058164	151473
3061775	220963
3061779	51310
3055727	151295
3053829	25769
3058223	57419
3068678	123041
3065827	80024
3069440	83733
3051839	79751
3066543	115286
3060957	9481
3065054	81894
3067878	123096
3051165	10861
3053535	222962
3059916	114134
3002040	56731
3066064	155184
3055246	7779
3065910	55532
3066225	55676
3067423	148867
3056464	169026
3059557	51006
3061383	23169
3002230	79939
3064105	9906
3068156	55508
3069698	339665
3057371	54733
3066086	148641
3050983	120103
3055024	219855
3058040	84255
3055032	145389
3062636	201266
3062647	221074
3061746	29986
3067541	29985
3067309	55334
3065265	254428
3068175	84102
3054635	124935
3068141	29015
3063568	83959
3062338	83697
3057343	125206
3068125	159963
3050840	348932
3060135	157724
3055132	284525
3056316	81796
3059487	133482
3064622	124460
3057770	343066
3053280	84189
null	11039
3058432	27293
3055193	56950
3064330	112574
3051035	51510
3070672	29887
3060395	29916
3057800	64089
3057443	79856
3061023	28966
3065324	83891
3064473	115703
3052439	51375
3066038	25928
3063545	60313
3063551	81833
3051380	124912
3060585	171169
3052902	140732
null	64649
3056994	64173
3064268	84266
3003428	353324
3061835	221178
3055815	130560
3061110	132851
3059107	54558
3060752	55812
3002738	145946
3061840	375686
3056372	65244
3068239	9789
3067856	246777
3054511	11160
3067602	121599
3003793	404203
3060496	84654
3053895	83983
3062043	57519
3067713	55250
3004027	474171
3062768	202374
3058063	55351
3055072	55359
3067945	54816
3055619	10209
3059277	23213
3054025	256979
3059412	64420
3066643	203328
3063590	84787
3058623	55333
3060189	171024
3052779	79933
3066048	132204
3056144	6856
3067366	341359
3068350	83851
3057447	94120
3065039	81858
3067656	147841
3057824	57405
3057724	343069
3052245	57551
3003992	445347
3065532	123283
3059872	64786
3062940	79735
3052980	128637
3055511	161514
3069088	25771
3071139	55633
3061040	79718
3055481	84897
3064065	57455
3067597	162699
3056671	57515
3054262	347735
null	54513
3065522	163589
3060521	122402
3062167	11022
3062075	374739
3064151	29914
3050939	360226
3063269	54881
3056298	83639
3058844	113419
3001895	51368
3067273	374618
3053799	23483
3059051	343641
3065352	55145
3002047	56906
3002879	168451
3052642	152815
3063947	80764
3002953	199745
3002211	79725
3067632	51298
3067529	339366
3061777	79178
3068178	80745
3063277	25917
3064148	91937
3061570	23554
3059763	27075
3060477	23555
3053081	10099
3053082	10098
3060471	9777
3061537	147798
3060362	79838
3058826	79905
3056221	23023
3064077	57458
3062789	146456
3063187	93377
3051812	28978
3002279	81853
3058871	51522
3055108	22845
3050844	63982
3069368	121601
3055532	200728
3061028	129787
3069131	55266
3063676	159371
3063045	80723
3057935	9854
3059113	219623
3057814	55754
3065595	140738
3061306	79041
3055345	55151
3051570	90407
3056361	131616
3061270	79188
3061076	252839
3070593	83862
3068012	84957
3068469	9537
3052796	58476
3058577	126003
3057656	285852
3000885	6983
3055979	54476
3063862	89870
3001245	10626
3062619	23087
3060937	55521
3054694	10475
3002392	89122
3060962	135644
3054787	90933
3066966	287015
3057806	129868
3066156	54765
3056811	80263
3050952	80128
3062610	91107
3002191	79097
3070598	135892
3067281	378108
3051258	286827
3064260	201292
3057574	440730
3068042	55687
3053111	136541
3061673	374407
3061976	95681
3068586	84660
3061884	85453
3057906	54970
3068234	79573
3061345	151613
3062494	51112
3064457	158248
3061483	55761
3053214	118491
3061742	91875
3065482	26140
3068648	9654
3048364	83863
3002037	56604
3061017	85378
3062827	81542
3067705	54495
3055567	10190
3067497	219743
3053963	132612
3053667	11066
3064843	91373
3066443	51271
3057009	79876
3057209	51465
3070886	118424
3055805	55585
3067831	54926
3058625	27338
3060296	9690
3054541	22888
3058073	56061
3052473	54963
3068064	55293
3068061	25989
3055762	89766
3068850	25777
3002161	64718
3052458	389558
3003589	389812
3066019	284415
3052182	389383
3050841	399967
null	400943
3058713	388611
3051263	389084
3062347	131920
3051796	389400
3070338	389658
3062154	11045
3051701	7380
3059234	80761
3053196	151531
3050816	10975
3000909	7388
3059270	257313
3051999	219333
3065541	57646
3050917	84749
3053340	57478
3060101	84640
3067114	84101
3065596	84196
3056232	9477
3054050	373509
3053109	9924
3053327	159195
3070340	80146
3055063	51506
3067838	51569
3051240	80124
3066646	425054
3067126	259232
3003628	391104
3059161	81671
3070201	51652
3061965	65082
3069256	55048
3060443	9525
3058201	81554
3056484	64409
3044312	155400
3044313	260294
3052764	83451
3053943	114049
null	80112
3067655	155368
3053017	135886
3002083	57590
3065273	26094
3051681	84219
3064956	89891
3060490	57539
3054597	22884
3057777	56270
3054527	22911
3002698	140832
3003135	280664
3063949	259239
3002620	128488
3002869	164237
3002683	140686
3002704	140870
3053325	259240
3059195	26100
3067013	26118
3066070	143570
3059983	388403
3066142	83719
3003795	404281
3061299	284273
3002205	79413
3067477	84327
3054603	22890
3065726	65986
3057909	27107
3065476	221527
3065600	57684
3052720	79842
3051911	84614
3061487	221504
3054738	64761
3059284	23144
3058184	376940
3051565	54819
3062555	23318
3061006	85364
3060233	29063
3068832	84186
3060729	84240
3054471	120526
3069147	55063
3001833	29800
3058282	79844
3068126	84885
3052372	54503
3058302	79683
3061300	84287
3056574	84243
3064710	131540
3060783	51201
3051842	340481
3059460	254887
3063930	51304
3067328	55146
3056270	25921
3059404	64429
3064819	55625
3069068	144348
3051984	162239
3055701	140612
3054802	132625
null	92379
3054889	55734
3058667	7542
3054977	51663
3060833	84936
3057064	64145
3052299	79038
3061644	23503
3053151	118813
3064461	84619
3061804	85416
3002506	114026
3051640	79830
3064690	84217
3067095	84225
3060102	118490
3055593	116225
3056362	55888
3002673	140432
3059901	7741
3068130	84891
3000965	7673
3000986	7766
3000988	7768
3000989	7769
3056266	7770
3059999	7771
3000990	7773
3000991	7775
3003432	353355
3065206	57209
3068187	58500
3001420	26974
3061397	57335
3059704	9278
3059858	343521
3002407	90075
3064218	91975
3002019	55900
3002075	57343
3054856	9753
3066685	387032
3058842	7579
3068094	79692
3003500	387328
3002149	64288
null	51711
3067120	284695
3058550	27309
3002328	84449
3059556	55713
3059399	64412
3001387	26152
3066771	58495
3058900	84905
3061155	162979
3002343	84671
3058524	117608
3065166	30832
3002861	163087
3070840	79088
3002248	80264
3002909	170959
3002858	163059
3001961	54925
3002252	80345
3054805	80818
3002596	126068
3002235	79973
3061475	285676
3062079	57573
3002430	90827
3002750	147657
3003007	220992
3054205	118738
3002076	57474
3002597	126069
3003205	284443
3063443	84838
3002854	162968
3058606	221785
3063639	84878
3002533	115560
3002440	91392
3060088	84858
3062541	118472
3063196	130557
3002355	84874
3003347	340385
3002849	162655
3063512	147807
3055285	116115
3002330	84503
3002326	84436
3002088	57711
3003399	348327
3062804	151126
3002751	147658
3052213	9745
null	399655
3002866	163255
3048766	147947
3002592	125919
3001437	27300
3003191	284306
3002754	147694
3003078	256051
3002855	162972
3002219	79818
3068760	197407
3002531	115196
3002764	148254
3002238	80032
3002198	79230
3068782	148156
3067685	147741
3002460	93134
3001957	54811
3062739	147837
3002757	147929
3068211	84924
3003448	374900
3063617	148266
3001891	51276
3002653	137209
3002601	126231
3059791	64763
3065016	284346
3002196	79177
3002345	84765
3002752	147660
3001903	51545
3002758	147948
3061324	147949
3002971	201514
3002951	199704
3001956	54807
3068212	84914
3001896	51385
3050922	51042
3002337	84622
3002804	152687
3063640	146434
3051635	90462
3066468	80095
3002280	81856
3002225	79898
3002241	80110
3003199	284370
3052109	90317
3003229	285267
3003058	253639
3003230	285268
3002421	90589
3002954	199777
3069846	51193
3069517	339559
3002172	65243
3056817	84146
3052933	9726
3052989	130507
3002458	92999
3067350	115950
3048746	7617
3071005	7637
3054619	10467
3065561	84937
3003020	223082
3066974	148066
3068986	84083
3003193	284312
3055702	54993
3002972	201516
3002192	79149
3052250	90204
3062103	151112
3071179	140831
3051356	65249
3052488	142678
3061323	23140
3059554	26009
3053206	253190
3059963	91687
3070180	80301
3064644	278
3065705	694
3064118	706
3065245	6275
3057295	844
3001276	10934
3055821	1610
3060457	7905
3000196	2086
3063958	2312
3065613	2569
3065605	2570
3065602	2565
3065623	2560
3065896	2695
3063445	2902
3063435	2907
3053992	145258
3060401	7920
3000429	3272
3000587	4295
3052382	4332
3057063	4298
3058428	283459
3057244	5341
3065805	3746
3064314	3738
3070607	5090
3003909	440533
3044964	5369
3044965	5370
3056115	5499
3054249	5431
3061296	5438
3067783	5432
3067801	5434
3000727	5266
3063432	6835
3060724	7812
3051730	7432
3056946	7518
3000966	7675
3054517	22917
3002834	158800
3002919	171483
3002837	158983
3064100	340533
3055829	1617
3002062	57054
3002671	140032
3002342	84663
3002427	90665
3000792	6192
3051529	6738
3061721	4293
3065954	2712
3065735	3778
3067410	5996
3063104	6202
3062670	147381
3063915	136
3063207	6881
3053155	389015
3001308	22932
3064108	2553
3053443	2120
3064492	6988
3062945	2835
3052640	7178
3052786	6882
3063201	6883
3064796	5425
3056851	6880
3054510	22953
3063407	6809
3064480	6941
3064493	6993
3055782	1833
3068632	4135
3066597	6543
3000376	2873
3063161	6732
3057864	1022
3064402	6248
3064787	5436
3057347	5987
3060488	7851
3052332	6147
3052577	7222
3054713	55607
3056183	1787
3054324	22930
3057778	2859
3069178	8405
3064484	6975
3055030	10160
3067786	5427
3001112	8302
3055866	1911
3069986	5325
3067654	8522
3052493	8497
3064662	955
3064658	956
3064659	957
3057856	1025
3058149	56033
3062770	8831
3051151	8840
3051149	8839
3058972	8999
3064412	9079
3055799	1802
3059865	1995
3058568	1994
3063425	6827
3065167	9108
3070207	8818
3056620	8554
3060495	9560
3055884	1602
3067308	8816
3042128	2866
3060545	4733
3056828	6913
3064464	6920
3056770	9052
3067802	5439
3054849	10316
3054850	10314
3066860	6423
3058596	6122
3065143	6138
3000784	6132
3051454	6142
3053354	6141
3061206	6167
3061611	6169
3064675	9547
3069644	8553
3063296	9474
3051552	11023
3056249	26228
3001273	10896
3053650	26258
3052828	26277
3068793	9391
3000071	946
3052113	10691
3062785	11212
3056633	9317
3057517	9324
3055833	9033
3055598	29850
3063652	9465
3051133	10885
3056998	8403
3001841	50514
3064565	6919
3051179	10856
3065285	50837
3001853	50836
3063986	135656
3063971	8538
3053022	11251
3055650	10219
3060412	9328
3056319	27445
3051880	10655
3000522	3803
3066035	9751
3000523	3805
3062765	11166
3063421	345222
3064761	53632
3051298	11193
3055091	10418
3061859	11198
3054607	10431
3056234	50636
3064335	54715
3053333	55584
3065399	8916
3060969	11201
3001902	51513
3064339	51497
3051990	10603
3051141	10875
3002111	59082
3001289	11037
3052734	11007
3057595	51458
3060911	58191
3056521	3752
3057378	26298
3051075	10900
3055187	10282
3066130	58985
3054652	10446
3054639	10491
3052283	10200
3067689	26525
3059511	27179
3056928	9663
3051535	10718
3054813	10363
3055371	26056
3051980	22926
3058025	64282
3062763	11167
3057674	51744
3050798	63976
3064933	65078
3054420	10572
3051188	10888
3063769	55074
3050829	10985
3067487	54716
3058158	4289
3001406	26579
3002140	64006
3001429	27181
3059603	27180
3001828	29121
3054692	10471
3001425	27156
3002117	59351
3058110	54766
3053090	51703
3002015	55801
3001927	53840
3051006	29997
3002251	80328
3002206	79465
3065961	29079
3065765	3773
3052859	80380
3058391	80709
3054930	27166
3041535	10301
3041536	8847
3050731	10994
3056660	56413
3057528	55512
3058553	27303
3054087	22924
3050824	10982
3056741	54456
3056580	29107
3057754	64091
3057884	64208
3058312	50865
3054124	53834
3055804	29765
3001422	27113
3065545	83482
3068324	51305
3002292	83417
3002291	83416
3064072	30845
3052268	90226
3062715	11155
3063119	51129
3055090	10417
3065171	30812
3068672	9463
3058042	51704
3060694	55890
3052276	54344
3070109	5394
3064847	5356
3000769	5988
3054873	10302
3064540	5518
3067495	54704
3056181	1797
3067079	51728
3059920	4818
3054311	22947
3063761	257
3061003	5433
3066424	58530
3070986	26301
3066669	9868
3002399	89858
3058089	85329
3059153	23446
3053171	57153
3056153	5494
3068198	84955
3059282	66004
3057191	51455
3064004	79192
3064759	79365
3051885	10652
3061220	6747
3051142	80326
3058208	27434
3066509	53836
3061205	53829
3053369	56670
3067911	9863
3066512	53831
3054412	116447
3051762	117145
3053685	10113
3057781	56287
3052922	55717
3002535	116093
3065327	51010
3059312	54512
3055255	56915
3069071	51013
3052114	112744
3054843	22794
3067991	80854
3002354	84868
3058299	26521
3055186	56971
3052775	90007
3068637	55515
3060171	170850
3057602	51434
3067241	54331
3061870	85474
3059200	117155
3002261	80832
3055498	56655
3053584	152330
3056842	388585
3056694	56479
3067460	26515
3065952	51314
3051134	10886
3065693	26205
3059819	11345
3002841	160365
3058300	54112
3069155	149233
3062200	92960
3064893	53342
3062756	9656
3065786	93107
3062847	23279
3058701	9413
3062439	23371
3059246	23353
3063981	160897
3052131	123920
3054006	54360
3061142	9702
3059596	27241
3058861	64582
3064992	81832
3057108	51696
3066179	54543
3060361	256933
3057066	79931
3054579	10455
3058516	27348
3058213	27433
3064732	57818
3002098	57801
3054582	10452
3066439	55520
3069091	83876
3066157	29799
3058127	170575
3001388	26157
3054014	55340
3051704	55303
3054560	10428
3064345	55742
3065568	29780
3057767	64098
3057058	64132
3068127	80714
3066648	54829
3059260	150274
3060933	81614
3052682	94274
3059048	23265
3059082	27012
3054062	81033
3052714	90134
3063370	57786
3059181	114771
3053042	57115
3065882	57574
3063382	51286
3065695	28991
3063875	340719
3057755	64090
3056327	319101
3060176	80342
3052064	10643
3062254	246778
3054719	134860
3061106	55191
3065031	30968
3066874	221830
3051753	85414
3060334	353376
3057392	9399
3059990	161003
3068790	55715
3051427	55816
3061702	131601
3053208	94086
3069842	51181
3053527	152404
3063775	84519
3060601	113746
3070536	50861
3055359	114805
3065083	9829
3067029	9034
3058445	113091
3066116	114788
3062639	341116
3003433	359787
3054005	84419
3053092	65056
3053033	116337
3002676	140453
3056981	64122
3068437	25819
3065862	9697
3069433	144124
3067511	26211
3068442	144165
3054958	166336
3056477	57060
3067102	55669
3053618	9796
3068421	51390
3060732	157574
3056669	84289
3063560	143662
3070847	50700
3061847	51162
3068000	84514
3069729	140825
3057434	64319
3050828	116362
3068837	168620
3055568	55803
3002451	92283
3053977	116987
3053785	122953
3066454	51141
3055338	29893
3054587	22873
3053954	152503
3067342	197258
3053426	10047
3066721	8548
3056315	168667
3060707	64802
3061406	349565
3059420	27231
3064731	50937
3063818	54212
3063065	54221
3001829	29124
3051101	126382
3059595	94032
3068256	9749
3063817	57085
3060968	150372
3066965	79085
3050817	10978
3058136	53353
3055267	56929
3065213	115106
3060311	126326
3066029	26013
3053710	254827
3054551	22854
3058274	64388
3051216	64764
3003860	414899
3066234	127700
3059381	94015
3002159	64693
3066604	431705
3052219	128240
3051926	10630
3065283	25934
3001982	55335
3063833	130497
3066426	84163
3001364	23784
3070280	319100
3068461	136227
3061109	252969
3054776	55247
3002108	58503
3057792	51228
3058546	27285
3063071	57864
3061751	285381
3069430	283208
3051039	255877
3002961	200316
3054207	5288
3053638	116966
3062018	448831
3057216	26508
3067624	54518
3069556	339403
3068959	338557
3060373	353345
3062601	350383
3001307	22900
3064235	84962
3050991	26259
3062579	285231
3065158	26233
3051875	55336
3065477	26223
3003174	283807
3064061	26273
3057831	26268
3064002	201456
3066084	115290
3057385	26263
3069148	26261
3065810	26260
3064472	126433
3060018	254170
3061758	55030
3056696	130888
3067321	162517
3061894	93611
3056643	11034
3051393	347732
3070745	25946
3070151	132112
3058056	1084
3065777	28982
3064912	55188
3061091	338442
3068188	84988
3070554	79980
3054961	11046
3066133	54998
3054539	22882
3070765	25842
3051370	55723
3050836	91768
3062896	92949
3067987	84959
3052080	9910
3055031	10161
3002647	135250
3003407	353091
3065184	57026
3065072	29777
3070828	51802
3065197	57001
3055557	51205
3061900	135293
3054827	56900
3061675	203102
3070660	165679
3063549	121536
3058174	125061
3002632	130872
3040780	340811
3063684	340706
3053212	120425
3053531	347902
3070352	386724
3057803	51421
3053040	57559
3003362	342538
3054728	10393
3053095	54882
3040799	138649
3054554	22852
3063110	375248
3060938	81611
3052239	93550
3062790	130340
3054909	26985
3067282	83734
3056591	55054
3057523	23192
3063661	8539
3002679	140564
3003341	339883
3051302	282679
3064095	375318
3063653	196528
3053918	55156
3055274	56938
3002871	164668
3003388	347527
3067614	340075
3064346	57412
3065114	340485
3051703	79827
3051765	401036
3053238	84164
3058929	171023
3052836	80063
3053709	57205
3001238	10476
3064079	9551
3054395	23545
3067554	245972
3052782	245973
3065269	51382
3051581	90423
3065680	127124
3054722	10396
3061307	374868
3061591	93974
3059306	60370
3052116	84153
3054329	22994
3061074	148789
3065493	192134
3002374	85319
3002372	85317
3002371	85316
3064839	54971
3060455	23215
3059576	83941
3063965	55973
3055420	56647
3051929	83596
3068249	9774
3064551	155465
3050775	199786
3067337	51272
3051162	51283
3058495	23205
3050856	128408
3058660	27319
3051121	10904
3054515	83877
3053182	80213
3065901	353500
3057393	84993
3059294	149428
3059330	23246
3040965	60467
3054371	254240
3052304	128859
3069092	25798
3053508	55299
3060779	84312
3059547	27154
3057689	54836
3069397	140685
3003000	219970
3055869	222642
3001195	9689
3058876	28969
3003008	221060
3003520	387638
3003660	399726
3001279	10974
3066805	55088
3051982	399814
3003523	387707
3053152	401647
3003838	414236
3059054	414157
3066695	221035
3058745	159686
3066008	118812
3067983	54780
3066562	118672
3070651	118611
3002109	58516
3064227	387914
3003529	387923
3070568	51241
3061051	55218
3063701	55237
3060737	55668
3069083	55017
3052839	51016
3001827	29082
3055286	56948
3066713	112487
3051430	80224
3066013	51527
3067820	55148
3041087	56967
3058449	64430
3059783	79609
3041088	79686
3067782	79696
3002331	84520
3052717	90141
3059638	171546
null	84800
3061946	80017
3059604	79820
3041089	56936
3050950	51637
3061411	83544
3062113	57156
3068702	161394
3060112	122830
3060403	283600
3041084	283601
3041093	283651
3003541	388289
3041111	221241
3064826	91300
3041112	148046
3067528	255057
3041113	284424
3060766	92840
3041114	255193
3055250	56913
3069994	389941
3060503	114905
3060942	81626
3061312	54544
3058687	25912
3060261	148423
3057608	164395
3044038	140851
3002685	140733
3052251	90203
3051409	128866
3051948	10616
3067851	359710
3055917	149954
3068448	55257
3068991	26074
3067815	54976
3060791	55317
3060254	8563
3067914	51301
3069927	51374
3051927	56947
3057099	51161
3066629	51308
3057742	55362
3044186	401288
3002646	134701
3002982	206412
3066918	387103
3066917	387104
3065284	387357
3003057	253582
3060299	222698
3003651	394263
3064288	134829
3042163	375513
3051760	389434
3065209	57002
3004164	492307
3050982	414328
3003770	401505
3052623	286207
3064336	51754
3003644	392307
3052183	158297
3003588	389766
3068947	402381
3064486	158427
3061292	134526
3058794	23261
3061652	84290
3059622	55602
3070358	55259
3059661	140689
3002017	55871
3002785	150472
3002300	83856
3060495	388372
3050826	10983
3069456	344807
3060862	81533
3060928	81602
3055006	56882
3055213	56990
3060655	64866
3065846	57514
3053682	344387
3003440	374286
3002744	146822
3068553	203611
3068767	253175
3055854	27440
3058210	27439
3060627	51148
3002812	153571
3053978	116988
3002779	150160
3066180	51388
3062695	51673
3063988	51118
3064907	57680
3064538	117286
3052795	148113
3069129	51550
3066096	84324
3050820	10970
3053228	51192
3054774	22802
3003527	387836
3052321	339390
3055460	93978
3062402	283420
3051155	51751
3058203	9746
3059796	27098
3051226	165904
3068439	202333
3063595	84518
3055003	10175
3067016	25904
3061787	129684
3060282	91522
3061422	51397
3050837	10980
3056413	50813
3050963	10920
3055054	22818
3057789	51226
3002522	114769
3068753	51117
3062098	51004
3061730	57175
3053132	132864
3055105	22849
3066423	80315
3068047	144402
3051074	10903
3057298	92359
3067312	51185
3054599	90993
3051185	84699
3056579	200407
3064300	163126
3066192	401262
3069435	83690
3067338	51379
3064390	9696
3051966	51747
3057751	56253
3063098	155051
3052994	51084
3067938	51380
3055731	54414
3059265	57325
3060958	337876
3068361	140880
3002623	128822
3052457	128821
3052448	128817
3071162	119016
3052252	115908
3070182	80319
3058822	340554
3052133	139322
3003209	284541
3061037	285440
3054332	22995
3052145	80321
3058869	113189
3070853	55967
3051664	339479
3055277	56942
3058917	285761
3060704	64858
3002711	140947
3061156	28960
3062883	23259
3058472	26063
3069835	245911
3003028	245934
3003715	400830
3062277	221120
3066136	55789
3060610	9681
3053679	51009
3064682	54921
3065774	28955
3064172	158835
3002376	85359
3066107	51171
3070699	51635
3055354	207063
3055553	85458
null	63921
3045825	388132
3044993	29774
3065776	25940
3056318	25915
3058539	25854
3067020	26005
3070727	91156
3060513	92255
null	349338
3066613	257160
3002613	127254
3062929	283726
3068370	253738
null	401232
null	374383
3064557	375057
3057714	169200
3055189	56977
3052176	389384
3053586	220107
3051697	22839
3063555	58524
3050849	63948
3050818	63946
3061310	8632
3054135	116092
3062335	11259
3061877	85440
3058506	79930
3064950	57171
3001977	55211
3068593	84668
3051853	54800
3071153	51108
3002245	80174
3050892	113878
3061637	196403
3061341	151636
3003458	377630
3062451	23399
3068433	338599
3056874	11267
3059000	64641
3050815	10969
3053303	84651
3057153	64168
3052261	221154
3003377	346007
3061281	80864
3065390	65989
3060175	1998
3067238	54898
3058782	83401
3067949	197342
3065248	24139
3065647	161436
3054581	22875
3059732	133121
3068515	377841
3060289	54749
3059766	27077
3052218	225689
3062467	114799
3062458	23381
3052479	23197
3053452	2116
3051421	55957
3068783	79152
3061915	55179
3061781	220965
3054378	338811
3057606	284467
3069184	283008
3058953	255022
3064164	57464
3061610	163933
3060107	115572
3066796	26240
3058908	113115
3057524	9855
3065489	494188
3053859	23149
3069703	55527
3053683	10116
3066349	222894
3060550	121512
3061620	55785
3056330	54851
3066485	80206
3053257	84929
3041034	202299
3065220	24147
3051324	55033
null	135521
3041901	360132
3050809	63943
null	59347
3061692	54475
3055789	55154
3055325	55297
3062427	79869
3063032	65220
3051040	389208
3003925	440867
3068067	440097
3003935	441116
3003551	388561
3003878	440044
3002829	158431
3051318	389170
3003790	403323
3055517	54962
3060853	54989
3068420	80212
3056815	440603
3048686	374666
3060022	157773
null	497049
null	401109
null	375127
3003678	400165
null	400710
3003758	401281
null	400931
null	441522
3044145	440072
null	440321
3058489	220004
null	401172
3061769	285368
null	401013
3003712	400765
null	285830
3060463	388341
3059705	400629
3003740	401114
3003776	401563
3060953	134265
null	441357
3003757	401261
3041074	51275
3003709	400728
null	401196
3003232	285311
null	124871
3003751	401217
null	400940
3003736	401045
null	401260
3003722	400870
null	401011
null	401271
3003719	400860
null	401388
null	388182
3003380	346547
null	401105
3070271	400746
3060375	388115
3003714	400823
3041044	401253
null	399563
null	400686
null	401039
3003713	400797
3003732	400997
3061756	346288
null	401080
3003717	400850
3003698	400591
null	388428
3003674	399990
null	401278
null	400624
3003721	400867
3065302	387640
3041809	401508
3003775	401562
3003768	401472
3003690	400511
null	400754
null	441140
3003771	401535
3003704	400666
3067989	219527
3052129	388531
3003716	400841
3003546	388512
3003550	388560
3003734	401040
null	401120
3003763	401337
3003749	401191
3003700	400627
null	400932
3061542	166348
3048789	388507
3068086	340595
3003888	440107
3003924	440865
3057290	129303
3051343	91010
3055275	56935
3060183	252995
3057721	200350
3052638	286380
null	387054
3061711	349334
3067361	55810
3056859	94234
3001438	27315
3053142	360023
3055109	22844
3064536	143162
3057214	29999
3062124	79187
3061363	23105
3041931	2508
3058269	117246
3050880	84057
null	81625
3058840	85569
3056544	23108
3069753	140628
3003404	352954
3056271	64223
3055178	10289
3059117	78997
3056483	200504
null	118425
3054513	199720
3002448	92086
3054138	27069
3051368	168537
3067070	54810
3065195	57003
3057772	80318
3059553	113263
3042089	64396
3058720	84280
3060652	64841
3069909	55889
3064927	55204
3003069	254958
3062094	151306
3059690	221914
3059911	170589
3002582	122876
3063015	57720
3066538	222611
3066856	221188
3065256	221393
3052292	84435
3065212	57211
3068135	84873
3053871	283383
3063107	124274
3003382	347088
3065479	115330
3062032	134391
3052297	151556
3064229	165829
3063672	80045
3054913	26996
3062675	23432
3063030	29909
3059397	27202
3062077	222487
3066217	222545
3069422	26086
3053483	9524
3057129	160622
3062978	2894
3066661	134266
3002217	79774
3051922	284110
3002018	55876
3069244	83903
3056056	341567
3058828	113457
3065853	57531
3059458	84264
3057820	60484
3002100	57824
3061068	122961
3002275	81689
3042197	10255
3058309	57657
3060500	29115
3065001	51574
3066764	50810
3069194	140838
3061107	25831
3056706	57520
3059136	55363
3001248	10639
3042229	84278
3065750	29969
3058354	64344
3061623	29923
3059474	84681
3061126	135114
3064113	55028
3042279	10357
3055859	83444
3001237	10473
3051000	10949
3064650	51440
3003558	388697
3053726	64711
3052153	55421
3070677	83693
3060976	93517
3059489	29902
3002895	170572
3002969	200909
3003228	285242
3061457	51350
3003397	348158
3054646	154214
3052452	255488
3069618	91734
3060133	389792
3055571	439996
3001365	24138
3003687	400454
3067128	338376
3055605	56832
3041683	83880
null	64163
3057045	64108
3002417	90410
3053024	347252
3003449	374918
3060017	388555
3056195	199731
3060823	84818
3063102	132014
3068591	84639
3058728	133396
3071173	259307
3058668	80895
3053383	116841
3003882	440068
3052161	388324
3055461	56623
3055023	84684
3059016	253430
3051519	55705
3055228	132141
3062571	55827
3057796	134728
3062603	342510
3065474	26145
3052867	359948
3066220	126298
3064003	79191
3053850	51477
3003384	347365
3064287	55600
3002712	142683
3058064	81618
3064661	9682
3062220	55693
3055052	84502
3068306	196374
3067513	9859
3054346	338567
3042643	55539
3062493	57528
3060728	23510
3062172	11015
3068232	9816
3052852	23167
3061646	23506
3060699	9728
3052802	23008
3055611	23504
3060761	9895
3061131	23274
3056025	23130
3001198	9729
3062504	23300
3066900	9581
3064938	9673
3067927	9813
3068244	9764
3054877	23302
3054010	23078
3060165	9920
3001193	9671
3051814	23366
3054544	22889
3062590	23053
3051915	22982
3055099	22835
3062484	23341
3052732	22904
3062537	23322
3053058	22909
3062878	23251
3054478	22870
3062074	57462
3052074	57477
3058027	27147
3051531	57536
3065868	57562
3053802	57570
3063742	146754
3065564	57642
3065540	57654
3052148	57677
3002086	57691
3063061	57700
3063060	57703
3063058	57706
3060535	57709
3063035	57719
3061540	80728
3069055	55425
3066460	84455
3070058	79956
3066110	114786
3061057	114794
3052461	114795
3041381	114817
3055147	155185
3053628	96459
3063657	84960
3054697	57498
3061090	115653
3062025	57542
3064427	57565
3064120	9903
3054523	22914
3060647	11133
3058544	147183
3061456	353288
3054411	342574
3002848	162605
null	140446
3003263	286887
3003881	440051
3003875	440021
3003876	440023
3003880	440050
3002101	57830
3055772	200185
3055490	200634
3004180	497048
3058597	91419
3062916	387521
3068381	253782
3003414	353132
3001394	26239
3061739	353141
3003421	353144
3002339	84648
3002956	199834
3003068	254910
3065060	51451
3058035	9836
3059062	158062
3053367	116842
3067085	55214
3003425	353174
3054992	10184
3063698	375612
3052648	64077
3065414	431707
3059192	55716
3002494	96626
3061918	79727
3051713	55327
3069111	55180
3002716	142910
3069591	51601
3058339	51599
3057399	79748
3050805	10960
3061357	81562
3060200	84708
3002498	112714
3059565	113251
3002560	118430
3057519	123722
3062133	123876
3066548	126669
3065278	129285
3062216	130074
3050972	130502
3068458	136242
3051148	138255
3062679	143903
3002728	144983
3044115	147650
3002767	148418
3002772	149018
null	149950
3066089	150368
3068048	150678
3061682	151835
3054427	153222
null	155060
3067159	155435
3002836	158931
3052837	161247
3002863	163223
3056564	164153
3053413	196541
null	196752
3064513	198437
3055075	200205
3059133	201725
3058676	220032
null	220594
3058731	221091
null	221442
3055181	221955
3060045	254359
3053187	255189
3052662	255349
null	283174
3052758	283337
3060031	283385
3069492	283768
3003177	283951
3052166	284013
3052848	116729
3041786	284123
3003194	284323
3068972	284434
3003210	284581
3057599	284611
3060201	284723
3044151	284739
3003214	284757
null	284861
3053849	285016
null	285074
null	285766
3052683	338328
3063179	338645
3052698	338692
3056371	338761
3051683	339123
3059392	339344
3066120	339448
